 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Fwd Packet Length Min,Bwd Packet Length Max, Flow IAT Mean, Flow IAT Std, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Min, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Init_Win_bytes_backward, NFlow Packets/s
16927,15311,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,61052,6,91980,1,1,0.0,0.0,0.0,91980.0,0.0,91980.0,0.0,0.0,0.0,20,20,10.871928680147857,2051,-0.9172414478755512
21620,33434,17,2,2,0,80.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,64,0,0.0,-1,0.1411473266879352
41983,17042,17,246946,6,0,2054.0,322.0,0.0,49389.2,67784.76127567317,1.0,246946.0,49389.2,1.0,0,0,0.0,-1,-0.9172387458005632
57864,24480,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
62733,4831,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
59905,443,4,282449,4,4,104.0,0.0,46.0,25677.181818181816,62432.05571470185,0.0,282449.0,56489.8,1.0,144,120,21.242773031591547,246,-0.9172194946277143
33647,17575,17,213816,6,0,2088.0,321.0,0.0,42763.2,58601.2701671218,1.0,213816.0,42763.2,1.0,16,0,0.0,-1,-0.9172347611966414
51341,3000,6,799209,3,4,311.0,0.0,451.0,133201.5,294150.1948180555,3270.0,785652.0,392826.0,6214.0,60,104,5.004948642970738,2051,-0.9172551915613812
34938,21537,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
39229,43033,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
719,27223,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
648,62576,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
34106,27510,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,18104,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
763,44824,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
62670,20715,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
52523,3000,6,750977,3,4,301.0,0.0,451.0,125162.83333333331,279759.10056219203,154.0,746900.0,373450.0,4039.0,60,104,5.326394816352565,2051,-0.9172545961721476
57127,3000,6,3580775,1,1,0.0,0.0,0.0,3580775.0,0.0,3580775.0,0.0,0.0,0.0,20,20,0.2792691526275736,511,-0.9172638706669828
63554,35118,17,2999870,3,0,2064.0,516.0,0.0,999956.6666666667,1731974.019983075,1.0,2999870.0,999956.6666666667,1.0,40,0,0.0,-1,-0.917263050553636
3000,52551,6,4999454,1,2,0.0,0.0,479.0,2499727.0,3464913.737482074,49663.0,0.0,0.0,0.0,20,40,0.4000436847703769,511,-0.9172638267140816
866,38331,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,55971,6,16414,1,1,0.0,0.0,0.0,16414.0,0.0,16414.0,0.0,0.0,0.0,20,20,60.923601803338606,2051,-0.917135497313814
778,2227,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
57171,31451,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
900,15722,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
61250,3000,6,119997527,1,2,0.0,0.0,0.0,59998763.5,84850860.00634928,145.0,0.0,0.0,0.0,32,52,0.0166670101459674,65535,-0.9172644353696694
15053,38182,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62483,32932,17,5999639,4,0,3096.0,516.0,0.0,1199927.8,1643067.4624301645,1.0,5999639.0,1199927.8,1.0,14,0,0.0,-1,-0.917263403355036
580,47393,17,2001975,3,0,2064.0,516.0,0.0,667325.0,1155839.0731100934,1.0,2001975.0,667325.0,1.0,80,0,0.0,-1,-0.9172623470952334
49412,3000,6,37773232,5,4,450.0,0.0,479.0,4721654.000000001,12926972.62911861,113.0,1068456.0,267114.0,16112.0,112,92,0.1058950952356949,4098,-0.9172642096491208
49479,3000,6,4832,1,1,0.0,0.0,0.0,4832.0,0.0,4832.0,0.0,0.0,0.0,20,20,206.953642384106,511,-0.9168263774809572
38579,63289,17,215180,6,0,2088.0,321.0,0.0,43036.0,58941.77267439453,1.0,215180.0,43036.0,1.0,120,0,0.0,-1,-0.917234949465368
3000,59765,6,55972,1,1,0.0,0.0,0.0,55972.0,0.0,55972.0,0.0,0.0,0.0,20,20,17.8660758950904,2051,-0.9172266424998254
3000,56883,6,62481,1,1,0.0,0.0,0.0,62481.0,0.0,62481.0,0.0,0.0,0.0,20,20,16.004865479105646,2051,-0.917230582353916
51013,3000,6,119331415,4,5,325.0,0.0,451.0,14916426.874999998,42182423.24742145,176.0,119319742.0,39773247.33333333,537.0,92,112,0.041900114902685,2051,-0.9172643820048731
40932,19461,17,0,2,0,750.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
43856,3432,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
544,51512,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
975,2546,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,42925,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
51049,3000,6,5219,1,1,0.0,0.0,451.0,5219.0,0.0,5219.0,0.0,0.0,0.0,20,20,191.60758766047127,2051,-0.9168588623714105
62519,3000,6,70084933,23,25,23.0,1.0,1.0,1491168.787,1789209.883,39289.0,69000000.0,3137832.136,986810.0,460,500,0.356710051,2050,-0.917263736941954
3000,58754,6,31582,1,1,0.0,0.0,0.0,31582.0,0.0,31582.0,0.0,0.0,0.0,20,20,31.66360585143436,2051,-0.9171974355631092
56446,53,17,15569,1,3,46.0,46.0,85.0,5189.666667,2110.958629,3276.0,0.0,0.0,0.0,8,24,192.6906031,-1,-0.9169925338226284
51908,17497,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
588,3769,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
846,45162,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
44527,63088,17,109157,3,0,1438.0,330.0,0.0,36385.66666666667,62977.66080391787,1.0,109157.0,36385.66666666667,1.0,80,0,0.0,-1,-0.9172256768954702
48667,62328,17,108140,3,0,1438.0,330.0,0.0,36046.66666666667,62432.92605935856,1.0,108140.0,36046.66666666667,1.0,80,0,0.0,-1,-0.9172253121434918
62477,2188,17,3000085,3,0,2064.0,516.0,0.0,1000028.3333333333,1732097.284265619,1.0,3000085.0,1000028.3333333333,1.0,38,0,0.0,-1,-0.9172630506547746
757,44482,17,3611849,6,0,4128.0,516.0,0.0,515978.4285714285,699418.444929037,1.0,3611849.0,515978.4285714285,1.0,106,0,0.0,-1,-0.917262117520349
536,20152,17,45,2,0,458.0,229.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,40,0,0.0,-1,-0.8702239378963562
58452,3000,6,849098,3,4,332.0,0.0,451.0,141516.3333333333,310839.6894681673,301.0,826980.0,413490.0,4857.0,60,104,4.710881429469861,2051,-0.9172557362387408
34374,80,6,199,0,2,0.0,0.0,0.0,199.0,0.0,199.0,0.0,0.0,0.0,0,64,10050.251256281406,108,-0.9066271574232888
17033,47297,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,64599,6,12628024,3,5,451.0,0.0,362.0,1804003.4285714289,4492346.84195829,231.0,608760.0,304380.0,79724.0,72,112,0.3959447653884725,511,-0.9172637913143376
64597,3000,6,6478,1,2,0.0,0.0,0.0,3239.0,3627.4577874869888,674.0,0.0,0.0,0.0,20,40,308.73726458783574,2051,-0.9167743050899172
37389,47879,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
716,31912,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
619,43892,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
733,25682,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
59381,46067,17,201319,6,0,2178.0,336.0,0.0,40263.8,55529.81592532071,1.0,201319.0,40263.8,1.0,-2125437906,0,0.0,-1,-0.9172329175116368
966,5344,17,51,2,0,458.0,229.0,0.0,51.0,0.0,51.0,51.0,51.0,51.0,64,0,0.0,-1,-0.8757581171827272
3000,58007,6,58898,1,1,0.0,0.0,0.0,58898.0,0.0,58898.0,0.0,0.0,0.0,20,20,16.9785052124011,2051,-0.9172285213303728
38406,52643,17,201142,16,0,4124.0,247.0,0.0,13409.466666666664,51328.7654841202,0.0,201142.0,13409.466666666664,0.0,320,0,0.0,-1,-0.9171802696249216
62646,53205,17,2999188,3,0,2064.0,516.0,0.0,999729.3333333333,1731580.2670994878,1.0,2999188.0,999729.3333333333,1.0,40,0,0.0,-1,-0.9172630502327188
55755,3000,6,58146,1,1,0.0,0.0,0.0,58146.0,0.0,58146.0,0.0,0.0,0.0,20,20,17.19808757266192,511,-0.9172280565132556
528,51679,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
57410,3000,6,932369,3,4,368.0,0.0,451.0,155394.8333333333,353488.25530782016,348.0,928026.0,464013.0,1106.0,60,104,4.290146926806876,2051,-0.9172565155318662
56892,3000,6,119770336,4,3,319.0,0.0,451.0,19961722.666666664,48885719.79317989,151.0,21056.0,7018.666666666667,2127.0,92,72,0.0250479384144,2051,-0.9172643999714316
55861,3000,6,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,511,1.6017995368153533e-15
49380,80,6,248,0,2,0.0,0.0,0.0,248.0,0.0,248.0,0.0,0.0,0.0,0,64,8064.516129032258,108,-0.9087288828908444
648,38403,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
63065,24063,17,3000154,3,0,2064.0,516.0,0.0,1000051.3333333333,1732103.3465588402,1.0,3000154.0,1000051.3333333333,1.0,38,0,0.0,-1,-0.91726305068723
53462,17997,17,106378,3,0,1438.0,330.0,0.0,35459.33333333333,61415.63488504644,1.0,106378.0,35459.33333333333,1.0,80,0,0.0,-1,-0.9172246636847078
50387,3000,6,11710,1,1,0.0,0.0,0.0,11710.0,0.0,11710.0,0.0,0.0,0.0,20,20,85.39709649871904,511,-0.9170836912432304
59618,34007,17,2,2,0,750.0,375.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
47140,48772,17,50,2,0,750.0,375.0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,40,0,0.0,-1,-0.8749279902897715
60373,3000,6,624088,3,4,363.0,0.0,451.0,104014.66666666669,221686.2486395281,242.0,615320.0,307660.0,12248.0,60,104,6.409352527207702,2051,-0.917252590295534
58839,3000,6,869899,3,4,348.0,0.0,451.0,144983.16666666666,323096.3287519168,209.0,867406.0,433703.0,1797.0,60,104,4.5982349675077225,2051,-0.9172559448848412
537,7371,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
900,33038,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
62540,7792,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
53224,3000,6,778,1,1,0.0,0.0,0.0,778.0,0.0,778.0,0.0,0.0,0.0,20,20,1285.3470437017995,511,-0.9145436089037268
62617,36757,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
955,17345,17,1,2,0,2928.0,1464.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
660,64934,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
565,380,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
3000,57875,6,52637,1,1,0.0,0.0,0.0,52637.0,0.0,52637.0,0.0,0.0,0.0,20,20,18.99804320155024,2051,-0.9172242463247426
62468,30169,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
53466,43644,17,215306,6,0,2088.0,321.0,0.0,43061.2,58985.67049038268,1.0,215306.0,43061.2,1.0,-6,0,0.0,-1,-0.9172349667364056
16089,47088,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
514,8424,17,2001974,3,0,2064.0,516.0,0.0,667324.6666666667,1155838.4957598243,1.0,2001974.0,667324.6666666667,1.0,-2,0,0.0,-1,-0.917262347094177
54719,3000,6,3838727,5,4,371.0,0.0,451.0,479840.875,732199.6611232363,788.0,2828476.0,707119.0,4515.0,124,104,1.0420121045336124,2051,-0.9172619803552452
1007,22156,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2736,0,0.0,-1,1.1995591152063798
3000,55595,6,38739,1,1,0.0,0.0,0.0,38739.0,0.0,38739.0,0.0,0.0,0.0,20,20,25.813779395441284,2051,-0.9172098186136728
57624,7979,4,120,2,2,12.0,4.0,4.0,40.0,67.54998149518622,1.0,1.0,1.0,1.0,40,40,16666.666666666668,0,-0.8819840688798944
19643,19643,4,42687540,6,4,48.0,4.0,4.0,3283656.923076923,7669167.085849742,0.0,42687489.0,6098212.714285714,0.0,160,120,0.1405562372533062,0,-0.9172641147089596
51182,80,6,44329,6,9,317.0,0.0,7240.0,3166.3571428571427,10718.483163404037,0.0,41735.0,8347.0,267.0,192,304,203.02736357689096,108,-0.9169063175721732
44635,10640,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62519,35170,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
900,64470,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
62468,27263,17,2999709,3,0,2064.0,516.0,0.0,999903.0,1731845.5596695102,1.0,2999709.0,999903.0,1.0,38,0,0.0,-1,-0.91726305047789
53255,22442,17,214021,4,0,2088.0,321.0,0.0,42804.2,58625.82115586952,2.0,214021.0,42804.2,2.0,48,0,0.0,-1,-0.9172347896453916
51805,6891,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
900,52702,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
49405,3000,6,116111803,40,41,40.0,1.0,1.0,1451397.538,1747227.402,329.0,114000000.0,2925017.0,47465.0,800,844,0.353107944,2051,-0.9172637234787422
822,21857,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
37988,80,6,312,0,2,0.0,0.0,0.0,312.0,0.0,312.0,0.0,0.0,0.0,0,64,6410.25641025641,108,-0.910479770878468
3000,56793,6,64812319,3,5,479.0,0.0,378.0,9258902.714285716,22341746.240999587,1427.0,5057811.0,2528905.5,58201.0,72,112,0.0771458277862268,511,-0.9172643311872236
900,22656,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
53991,14948,17,216908,6,0,2088.0,321.0,0.0,43381.6,59405.89799674776,1.0,216908.0,43381.6,1.0,-6,0,0.0,-1,-0.917235184575954
59048,3000,6,119987312,3,2,371.0,0.0,0.0,29996828.0,59990278.028235264,251.0,5067.0,2533.5,529.0,72,52,0.0166684290752342,65535,-0.9172644177253548
59295,3000,6,34094193,13,15,13.0,1.0,1.0,1262747.889,1595176.486,41095.0,33000000.0,2752604.917,975987.0,260,300,0.43995762,2050,-0.9172635926053572
675,43573,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
51231,24612,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
36342,63945,17,108810,4,0,1398.0,330.0,0.0,36270.0,62819.750739715615,1.0,108810.0,36270.0,1.0,80,0,0.0,-1,-0.917225553208562
51507,25424,17,214117,6,0,2088.0,321.0,0.0,42823.4,58653.90159912638,1.0,214117.0,42823.4,1.0,120,0,0.0,-1,-0.9172348029490048
49611,3000,6,6835,1,1,0.0,0.0,451.0,6835.0,0.0,6835.0,0.0,0.0,0.0,20,20,146.3057790782736,4099,-0.9169547583078996
37185,11789,17,214172,6,0,2088.0,321.0,0.0,42834.4,58687.89689365261,1.0,214172.0,42834.4,1.0,0,0,0.0,-1,-0.9172348105654928
648,50109,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
995,36603,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
1017,29681,17,1,2,0,2304.0,1152.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
63345,3000,6,745685,3,4,335.0,0.0,451.0,124280.83333333334,273599.0382208364,113.0,734907.0,367453.5,1273.0,60,104,5.364195337173203,2051,-0.9172545261572428
55787,3000,6,704269,3,4,319.0,0.0,451.0,117378.16666666666,258529.5399047596,171.0,698700.0,349350.0,5594.0,60,104,5.679647975418483,2051,-0.9172539418693588
648,11712,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62583,3274,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62466,9335,17,3000023,3,0,2064.0,516.0,0.0,1000007.6666666667,1732062.354574261,1.0,3000023.0,1000007.6666666667,1.0,80,0,0.0,-1,-0.9172630506256104
1012,14803,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
63493,11832,17,6013967,4,0,3096.0,516.0,0.0,1202793.4,1646991.331305754,1.0,6013967.0,1202793.4,1.0,1072,0,0.0,-1,-0.9172634058768052
30949,29612,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
51317,3000,6,109184868,38,40,38.0,1.0,1.0,1417985.299,1725853.442,116.0,106000000.0,2868442.865,63854.0,760,812,0.366351132,4098,-0.9172637057173127
648,23410,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
684,17922,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
56209,3000,6,119671445,3,3,345.0,0.0,0.0,23934289.000000004,53493279.49769314,192.0,5957.0,2978.5,2538.0,72,72,0.0250686368832598,2051,-0.9172644087646278
13153,60737,17,0,2,0,1032.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,-1,1.6017995368153533e-15
961,50431,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
941,48611,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47033,14189,17,45,2,0,750.0,375.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,16,0,0.0,-1,-0.8702239378963562
723,6897,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2718,0,0.0,-1,1.1995591152063798
549,52886,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
659,837,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
14419,44525,4,85,2,2,12.0,4.0,4.0,28.333333333333336,48.21134029803914,0.0,1.0,1.0,1.0,40,40,23529.41176470588,0,-0.8674568482531707
537,13600,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
38327,49570,17,105733,4,0,1438.0,330.0,0.0,35244.33333333333,61043.24396141912,1.0,105733.0,35244.33333333333,1.0,80,0,0.0,-1,-0.9172244209052156
3000,54383,6,21274218,3,5,479.0,0.0,633.0,3039174.0,6079828.408035597,1351.0,5089023.0,2544511.5,88601.0,72,112,0.2350262651252327,511,-0.917264063823198
62884,59457,17,5997986,4,0,3096.0,516.0,0.0,1199597.2,1642615.3567513004,0.0,5997986.0,1199597.2,0.0,2104,0,0.0,-1,-0.917263403063328
62688,21859,17,2999106,3,0,2064.0,516.0,0.0,999702.0,1731532.9243774142,1.0,2999106.0,999702.0,1.0,-4,0,0.0,-1,-0.9172630501941236
50250,13049,17,1,2,0,642.0,321.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,642,0,0.0,-1,1.1995591152063798
672,20889,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
929,10731,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
42175,2655,17,107523,3,0,1438.0,330.0,0.0,35841.0,62075.83491987843,1.0,107523.0,35841.0,1.0,-4,0,0.0,-1,-0.9172250874905628
52232,80,6,270,0,2,0.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,0.0,0,64,7407.407407407407,108,-0.9094243745081504
789,2472,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
48839,34597,17,103021,4,0,1438.0,330.0,0.0,34340.33333333333,59476.60400807475,1.0,103021.0,34340.33333333333,1.0,80,0,0.0,-1,-0.917223366838672
837,57580,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2890,0,0.0,-1,1.1995591152063798
974,42216,17,1,2,0,2544.0,1272.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
62468,19929,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
49223,49223,4,68203715,12,6,72.0,4.0,4.0,3589669.2105263155,6969176.411507991,1.0,68203636.0,6200330.545454545,1.0,240,160,0.117295663440034,0,-0.917264151462727
42960,33594,17,989028,20,0,7242.0,321.0,0.0,52054.10526315789,56370.008091276046,1.0,989028.0,52054.10526315789,1.0,160,0,0.0,-1,-0.917243058760252
719,31580,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
895,54409,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
648,41576,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
49757,3000,6,119387471,3,5,422.0,0.0,451.0,17055353.0,45095284.00760583,484.0,10528.0,5264.0,4483.0,72,112,0.0418804415414746,2051,-0.9172643909077044
63277,25710,17,3000390,3,0,2064.0,516.0,0.0,1000130.0,1732241.33326191,1.0,3000390.0,1000130.0,1.0,1072,0,0.0,-1,-0.9172630507982256
3000,55639,6,37616,1,1,0.0,0.0,0.0,37616.0,0.0,37616.0,0.0,0.0,0.0,20,20,26.58443215652914,2051,-0.9172081872777382
47679,62412,17,47,2,0,802.0,401.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
818,49735,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
62664,1624,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1032,0,0.0,-1,1.1995591152063798
51013,45574,17,108096,4,0,1438.0,330.0,0.0,36032.0,62408.38867492093,0.0,108096.0,36032.0,0.0,80,0,0.0,-1,-0.9172252962077844
577,23822,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,28,0,0.0,-1,0.1411473266879352
875,24655,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
817,28369,17,49,2,0,422.0,211.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
38459,39963,17,107797,4,0,1438.0,330.0,0.0,35932.33333333333,62234.894917026526,1.0,107797.0,35932.33333333333,1.0,80,0,0.0,-1,-0.9172251875728392
62647,44415,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
562,26570,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2944,0,0.0,-1,1.1995591152063798
559,35982,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
48275,42845,17,49,2,0,750.0,375.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,0,0,0.0,-1,-0.8740639806664912
773,27600,17,1,2,0,530.0,265.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
